"PDF相对路径","章节目录","PDF页码","页数","证据方式","提取字符数","关联知识点","关联题目编号","关联题目数量","覆盖状态"
"第三章/84bd4579-0fab-4f64-bf3d-426fdac8afa9.pdf","第三章","86","113","OCR待图核","173","非功能需求","282、302、318","3","仅关键词候选，未逐题证实"
"第三章/84bd4579-0fab-4f64-bf3d-426fdac8afa9.pdf","第三章","87","113","OCR待图核","64","","","0","本页无已关联题目；不等于知识点已覆盖"
"第三章/84bd4579-0fab-4f64-bf3d-426fdac8afa9.pdf","第三章","88","113","OCR待图核","77","","","0","本页无已关联题目；不等于知识点已覆盖"
"第三章/84bd4579-0fab-4f64-bf3d-426fdac8afa9.pdf","第三章","89","113","OCR待图核","348","","","0","本页无已关联题目；不等于知识点已覆盖"
"第三章/84bd4579-0fab-4f64-bf3d-426fdac8afa9.pdf","第三章","90","113","OCR待图核","87","","","0","本页无已关联题目；不等于知识点已覆盖"
"第三章/84bd4579-0fab-4f64-bf3d-426fdac8afa9.pdf","第三章","91","113","OCR待图核","397","非功能需求","282、302、318","3","仅关键词候选，未逐题证实"
"第三章/84bd4579-0fab-4f64-bf3d-426fdac8afa9.pdf","第三章","92","113","OCR待图核","236","","","0","本页无已关联题目；不等于知识点已覆盖"
"第三章/84bd4579-0fab-4f64-bf3d-426fdac8afa9.pdf","第三章","93","113","OCR待图核","49","","","0","本页无已关联题目；不等于知识点已覆盖"
"第三章/84bd4579-0fab-4f64-bf3d-426fdac8afa9.pdf","第三章","94","113","OCR待图核","119","","","0","本页无已关联题目；不等于知识点已覆盖"
"第三章/84bd4579-0fab-4f64-bf3d-426fdac8afa9.pdf","第三章","95","113","OCR待图核","48","","","0","本页无已关联题目；不等于知识点已覆盖"
"第三章/84bd4579-0fab-4f64-bf3d-426fdac8afa9.pdf","第三章","96","113","OCR待图核","75","","","0","本页无已关联题目；不等于知识点已覆盖"
"第三章/84bd4579-0fab-4f64-bf3d-426fdac8afa9.pdf","第三章","97","113","OCR待图核","24","","","0","本页无已关联题目；不等于知识点已覆盖"
"第三章/84bd4579-0fab-4f64-bf3d-426fdac8afa9.pdf","第三章","98","113","OCR待图核","47","","","0","本页无已关联题目；不等于知识点已覆盖"
"第三章/84bd4579-0fab-4f64-bf3d-426fdac8afa9.pdf","第三章","99","113","OCR待图核","57","","","0","本页无已关联题目；不等于知识点已覆盖"
"第三章/84bd4579-0fab-4f64-bf3d-426fdac8afa9.pdf","第三章","100","113","OCR待图核","234","","","0","本页无已关联题目；不等于知识点已覆盖"
"第三章/84bd4579-0fab-4f64-bf3d-426fdac8afa9.pdf","第三章","101","113","OCR待图核","235","功能需求；非功能需求","281、282、301、302、314、318","6","仅关键词候选，未逐题证实"
"第三章/84bd4579-0fab-4f64-bf3d-426fdac8afa9.pdf","第三章","102","113","OCR待图核","286","","","0","本页无已关联题目；不等于知识点已覆盖"
"第三章/84bd4579-0fab-4f64-bf3d-426fdac8afa9.pdf","第三章","103","113","OCR待图核","12","","","0","本页无已关联题目；不等于知识点已覆盖"
"第三章/84bd4579-0fab-4f64-bf3d-426fdac8afa9.pdf","第三章","104","113","OCR待图核","264","","","0","本页无已关联题目；不等于知识点已覆盖"
"第三章/84bd4579-0fab-4f64-bf3d-426fdac8afa9.pdf","第三章","105","113","OCR待图核","80","","","0","本页无已关联题目；不等于知识点已覆盖"
"第三章/84bd4579-0fab-4f64-bf3d-426fdac8afa9.pdf","第三章","106","113","OCR待图核","272","","","0","本页无已关联题目；不等于知识点已覆盖"
"第三章/84bd4579-0fab-4f64-bf3d-426fdac8afa9.pdf","第三章","107","113","OCR待图核","106","","","0","本页无已关联题目；不等于知识点已覆盖"
"第三章/84bd4579-0fab-4f64-bf3d-426fdac8afa9.pdf","第三章","108","113","OCR待图核","247","","","0","本页无已关联题目；不等于知识点已覆盖"
"第三章/84bd4579-0fab-4f64-bf3d-426fdac8afa9.pdf","第三章","109","113","OCR待图核","70","","","0","本页无已关联题目；不等于知识点已覆盖"
"第三章/84bd4579-0fab-4f64-bf3d-426fdac8afa9.pdf","第三章","110","113","OCR待图核","213","","","0","本页无已关联题目；不等于知识点已覆盖"
"第三章/84bd4579-0fab-4f64-bf3d-426fdac8afa9.pdf","第三章","111","113","OCR待图核","264","功能需求","281、301、314","3","仅关键词候选，未逐题证实"
"第三章/84bd4579-0fab-4f64-bf3d-426fdac8afa9.pdf","第三章","112","113","OCR待图核","152","监督学习、无监督学习与强化学习","202、242、267","3","仅关键词候选，未逐题证实"
"第三章/84bd4579-0fab-4f64-bf3d-426fdac8afa9.pdf","第三章","113","113","OCR待图核","131","","","0","本页无已关联题目；不等于知识点已覆盖"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","1","105","OCR待图核","109","","","0","本页无已关联题目；不等于知识点已覆盖"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","2","105","OCR待图核","67","","","0","本页无已关联题目；不等于知识点已覆盖"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","3","105","OCR待图核","153","混沌工程；附件题目 · 测试验证；混沌工程边界","467、471、472、473、474、475、476、477、478、496、497、498、499、500、503、520","16","仅关键词候选，未逐题证实"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","4","105","OCR待图核","16","平台测试验证工作流程；附件题目 · 测试验证","447、471、472、473、474、475、476、477、478、487、496、497、498、499、500、503","16","仅关键词候选，未逐题证实"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","5","105","OCR待图核","246","非功能需求；附件题目 · 测试验证","282、302、318、471、472、473、474、475、476、477、478、496、497、498、499、500、503","17","仅关键词候选，未逐题证实"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","6","105","OCR待图核","207","附件题目 · 测试验证","471、472、473、474、475、476、477、478、496、497、498、499、500、503","14","仅关键词候选，未逐题证实"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","7","105","OCR待图核","234","","","0","本页无已关联题目；不等于知识点已覆盖"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","8","105","OCR待图核","244","安全测试","470","1","仅关键词候选，未逐题证实"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","9","105","OCR待图核","118","","","0","本页无已关联题目；不等于知识点已覆盖"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","10","105","OCR待图核","140","","","0","本页无已关联题目；不等于知识点已覆盖"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","11","105","OCR待图核","385","","","0","本页无已关联题目；不等于知识点已覆盖"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","12","105","OCR待图核","248","","","0","本页无已关联题目；不等于知识点已覆盖"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","13","105","OCR待图核","360","测试报告；交付文档标准；交付文档","468、522、533、582、620、639","6","仅关键词候选，未逐题证实"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","14","105","OCR待图核","323","","","0","本页无已关联题目；不等于知识点已覆盖"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","15","105","OCR待图核","86","","","0","本页无已关联题目；不等于知识点已覆盖"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","16","105","OCR待图核","77","测试报告；交付文档标准；交付文档","468、522、533、582、620、639","6","仅关键词候选，未逐题证实"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","17","105","OCR待图核","441","测试报告；交付文档标准；UAT 文档；交付文档","468、522、533、555、582、620、639","7","仅关键词候选，未逐题证实"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","18","105","OCR待图核","358","","","0","本页无已关联题目；不等于知识点已覆盖"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","19","105","OCR待图核","16","附件题目 · 测试验证","471、472、473、474、475、476、477、478、496、497、498、499、500、503","14","仅关键词候选，未逐题证实"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","20","105","OCR待图核","86","监督学习、无监督学习与强化学习；附件题目 · 测试验证","202、242、267、471、472、473、474、475、476、477、478、496、497、498、499、500、503","17","仅关键词候选，未逐题证实"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","21","105","OCR待图核","80","","","0","本页无已关联题目；不等于知识点已覆盖"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","22","105","OCR待图核","470","功能需求；测试策略、探索性测试与 A/B 测试；分阶段验收","281、301、314、441、481、506、558","7","仅关键词候选，未逐题证实"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","23","105","OCR待图核","562","","","0","本页无已关联题目；不等于知识点已覆盖"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","24","105","OCR待图核","293","","","0","本页无已关联题目；不等于知识点已覆盖"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","25","105","OCR待图核","876","","","0","本页无已关联题目；不等于知识点已覆盖"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","26","105","OCR待图核","91","","","0","本页无已关联题目；不等于知识点已覆盖"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","27","105","OCR待图核","878","网络爬虫组成；附件题目 · 设计开发；附件题目 · 设计开发｜批量数据处理价值密度；附件题目 · 设计开发｜容器与虚拟机兼容性","50、96、130、180、354、355、356、357、366、367、368、369、370、372、376、378、392、393、404、405、406、408、418、426、427","25","仅关键词候选，未逐题证实"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","28","105","OCR待图核","547","数据清洗；数据清洗目标；非功能需求；AI 测试覆盖","42、122、172、192、282、302、318、469","8","仅关键词候选，未逐题证实"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","29","105","OCR待图核","709","","","0","本页无已关联题目；不等于知识点已覆盖"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","30","105","OCR待图核","539","深度学习","203、243、268","3","仅关键词候选，未逐题证实"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","31","105","OCR待图核","222","图像数据标注；监督学习、无监督学习与强化学习；附件题目 · 测试验证","51、97、131、202、242、267、471、472、473、474、475、476、477、478、496、497、498、499、500、503","20","仅关键词候选，未逐题证实"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","32","105","OCR待图核","436","ROC 曲线与 AUC","219","1","仅关键词候选，未逐题证实"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","33","105","OCR待图核","159","监督学习、无监督学习与强化学习；测试策略、探索性测试与 A/B 测试","202、242、267、441、481、506","6","仅关键词候选，未逐题证实"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","34","105","OCR待图核","566","监督学习、无监督学习与强化学习；优化算法 SGD 与 Adam","202、222、242、267","4","仅关键词候选，未逐题证实"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","35","105","OCR待图核","481","图像数据标注；模型压缩；功能需求；模型压缩目标","51、97、131、209、281、301、314、437","8","仅关键词候选，未逐题证实"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","36","105","OCR待图核","15","附件题目 · 测试验证","471、472、473、474、475、476、477、478、496、497、498、499、500、503","14","仅关键词候选，未逐题证实"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","37","105","OCR待图核","558","非功能需求；安全测试；附件题目 · 测试验证","282、302、318、470、471、472、473、474、475、476、477、478、496、497、498、499、500、503","18","仅关键词候选，未逐题证实"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","38","105","OCR待图核","631","附件题目 · 设计开发；附件题目 · 设计开发｜批量数据处理价值密度；附件题目 · 设计开发｜容器与虚拟机兼容性","354、355、356、357、366、367、368、369、370、372、376、378、392、393、404、405、406、408、418、426、427","21","仅关键词候选，未逐题证实"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","39","105","OCR待图核","272","","","0","本页无已关联题目；不等于知识点已覆盖"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","40","105","OCR待图核","157","","","0","本页无已关联题目；不等于知识点已覆盖"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","41","105","OCR待图核","94","","","0","本页无已关联题目；不等于知识点已覆盖"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","42","105","OCR待图核","260","混沌工程；混沌工程边界","467、520","2","仅关键词候选，未逐题证实"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","43","105","OCR待图核","17","附件题目 · 测试验证","471、472、473、474、475、476、477、478、496、497、498、499、500、503","14","仅关键词候选，未逐题证实"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","44","105","OCR待图核","57","附件题目 · 测试验证","471、472、473、474、475、476、477、478、496、497、498、499、500、503","14","仅关键词候选，未逐题证实"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","45","105","OCR待图核","130","","","0","本页无已关联题目；不等于知识点已覆盖"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","46","105","OCR待图核","223","","","0","本页无已关联题目；不等于知识点已覆盖"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","47","105","OCR待图核","856","","","0","本页无已关联题目；不等于知识点已覆盖"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","48","105","OCR待图核","137","","","0","本页无已关联题目；不等于知识点已覆盖"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","49","105","OCR待图核","104","","","0","本页无已关联题目；不等于知识点已覆盖"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","50","105","OCR待图核","149","功能需求；附件题目 · 测试验证","281、301、314、471、472、473、474、475、476、477、478、496、497、498、499、500、503","17","仅关键词候选，未逐题证实"
"第五章/485d3f08-bc7a-4f36-9bf2-89262f0f9e0a.pdf","第五章","51","105","OCR待图核","17","附件题目 · 测试验证","471、472、473、474、475、476、477、478、496、497、498、499、500、503","14","仅关键词候选，未逐题证实"
